park_id,park_code,name,description,url
1451,wefa,Weir Farm National Historical Park,"Visit the home and studio of America's most beloved Impressionist, J. Alden Weir, and walk in the footsteps of generations of world-class artists. Set amidst more than 60 acres of painterly woods, fields, and waterways, you’ll soon see why Weir described his home as the ""Great Good Place."" Weir’s farm is a national legacy to American Impressionism, the creative spirit, and historic preservation.",https://www.nps.gov/wefa/index.htm
1452,whis,Whiskeytown National Recreation Area,"Whiskeytown Lake’s crystal-clear water is perhaps the most recognized feature of the park. However, water-based recreation is only a part of what the 42,000-acre Whiskeytown National Recreation Area has to offer. Visit waterfalls, hike through rugged mountains, explore California Gold Rush history, and observe post-fire ecology in action. Your national park is calling...",https://www.nps.gov/whis/index.htm
1453,whsa,White Sands National Park,"Rising from the heart of the Tularosa Basin is one of the world's great natural wonders - the glistening white sands of New Mexico. Great wave-like dunes of gypsum sand have engulfed 275 square miles of desert, creating the world's largest gypsum dunefield. White Sands National Park preserves a major portion of this unique dunefield, along with the plants and animals that live here.",https://www.nps.gov/whsa/index.htm
1454,whmi,Whitman Mission National Historic Site,"One moment can change the fate of many nations. After thousands of years of habitation by the Cayuse Nation, life in the Columbia River Plateau begins to change rapidly with the influx of missionaries, newcomers from the Oregon Trail, and diseases. A single violent act of desperation to protect a community ignites a series of events that will reshape the United States forever.",https://www.nps.gov/whmi/index.htm
1455,wiho,William Howard Taft National Historic Site,"High atop one of Cincinnati's most prominent hilltops stands the two-story Greek Revival house where William Howard Taft was born and grew up. Hard work, a good education, and an interest in civic duty are attributes that made the Taft family outstanding leaders over the years. The environment that shaped Taft's character and philosophy is highlighted on a visit to the site.",https://www.nps.gov/wiho/index.htm
1456,wicr,Wilson's Creek National Battlefield,"Wilson's Creek was the first major Civil War battle fought west of the Mississippi River, and the site of the death of Nathaniel Lyon, the first Union general killed in action. The costly Southern victory on August 10, 1861, focused national attention on the war in Missouri. Wilson’s Creek NB commemorates and interprets the battle within the context of the war in the Trans-Mississippi West.",https://www.nps.gov/wicr/index.htm
1457,wica,Wind Cave National Park,"Wind Cave National Park protects two very different worlds - one deep within the earth, the other a sunlit world of many resources. Bison, elk, and other wildlife roam the rolling prairie grasslands and forested hillsides of one of America's oldest national parks. Below the remnant island of intact prairie sits Wind Cave, one of the longest and most complex caves in the world.",https://www.nps.gov/wica/index.htm
1458,wing,Wing Luke Museum Affiliated Area,"More than a museum, the Wing is an experience. A chance to truly understand what it was - and is - to be Asian American in the Pacific Northwest. Take a guided tour of a historic hotel and learn the inside story about what makes the local Chinatown-International District unique. Visitors explore thought-provoking exhibitions of real stories, including actor and martial arts master Bruce Lee.",https://www.nps.gov/wing/index.htm
1459,wotr,Wolf Trap National Park for the Performing Arts,"No matter what your age or taste in shows, you'll find something you like onstage at Wolf Trap National Park for the Performing Arts. From May through September, multiple amphitheaters in the park present performances such as musicals, dance, opera, jazz, and popular and country music. A good time to explore the beauty and history of the park without the crowds is October - April.",https://www.nps.gov/wotr/index.htm
1460,wori,Women's Rights National Historical Park,"Women’s Rights National Historical Park tells the story of the first Women’s Rights Convention, held in Seneca Falls, New York on July 19-20, 1848. It is a story of struggles for civil rights, human rights, and equality, global struggles that continue today. The efforts of women’s rights leaders, abolitionists, and other 19th century reformers remind us that all people must be accepted as equals.",https://www.nps.gov/wori/index.htm
1461,wwim,World War I Memorial,"A grateful nation honors the service, valor, courage and sacrifice of the 4.7 million American sons and daughters who served in the Great War.",https://www.nps.gov/wwim/index.htm
1462,wwii,World War II Memorial,"Through stone architecture and bronze sculptures, the World War II Memorial recognizes the ways Americans served, honors those who fell, and recognizes the victory they achieved to restore freedom and end tyranny around the globe.",https://www.nps.gov/wwii/index.htm
1463,wrst,Wrangell - St Elias National Park & Preserve,"Wrangell-St. Elias is a vast national park that rises from the ocean all the way up to 18,008 ft. At 13.2 million acres, the park is the same size as Yellowstone National Park, Yosemite National Park, and Switzerland combined! Within this wild landscape, people continue to live off the land as they have done for centuries. This rugged, beautiful land is filled with opportunities for adventure.",https://www.nps.gov/wrst/index.htm
1464,wrbr,Wright Brothers National Memorial,"Wind, sand, and a dream of flight brought Wilbur and Orville Wright to Kitty Hawk, North Carolina where, after four years of scientific experimentation, they achieved the first successful airplane flights on December 17, 1903. With courage and perseverance, these self-taught engineers relied on teamwork and application of the scientific process. What they achieved changed our world forever.",https://www.nps.gov/wrbr/index.htm
1465,wupa,Wupatki National Monument,"Nestled between the Painted Desert and ponderosa highlands of northern Arizona, Wupatki National Monument is an unlikely landscape for a thriving community. The early 1100's marked a time of cooler and wetter weather, when the ancestors of contemporary Pueblo communities created a bustling center of trade and culture. For indigenous peoples, these sites represent the footprints of their ancestors.",https://www.nps.gov/wupa/index.htm
